"id","century"
"RP-P-1980-49",16
"RP-P-BI-6018",16
"RP-P-1892-A-17413",16
"RP-P-BI-7539",17
"RP-P-BI-7447X",18
"RP-P-1884-A-8262",19
"RP-P-1892-A-17445",16
"RP-P-BI-7207",19
"RP-P-BI-5972",18
"RP-P-BI-7475X",17
"RP-P-1909-1597",17
"RP-P-OB-50.521",19
"RP-P-1888-A-13856",16
"RP-P-1912-610",19
"RP-P-BI-7581",17
"RP-P-OB-50.196",18
"RP-P-OB-50.512",17
"RP-P-1959-600",16
"RP-P-1885-A-9029",17
"RP-P-BI-7397X",17
"RP-P-BI-7440X",18
"RP-P-1892-A-17178",16
"RP-P-OB-31.550",16
"RP-P-1909-4373",17
"RP-P-BI-7213X",18
"RP-P-1907-1982",16
"RP-P-BI-7464",18
"RP-P-OB-50.210",17
"RP-P-1938-1068",18
"RP-P-1891-A-16227",16
"RP-P-1898-A-20191",16
"RP-P-BI-7485X",17
"RP-P-1884-A-8222",19
"RP-P-OB-50.221",18
"RP-P-1904-3933",18
"RP-P-1968-259",16
"RP-P-1887-A-11455",19
"RP-P-BI-7116",16
"RP-P-BI-7192",19
"RP-P-1887-A-12074",17
"RP-P-OB-50.266",17
"RP-P-1919-2082",16
"RP-P-1892-A-17409",16
"RP-P-1882-A-6448",16
"RP-P-OB-31.512",16
"RP-P-1884-A-8202",19
"RP-P-1884-A-8270",19
"RP-P-1904-353",17
"RP-P-BI-7200",19
"RP-P-OB-31.562",17
"RP-P-1883-A-7137",18
"RP-P-BI-5965",18
"RP-P-1890-A-16073",16
"RP-P-BI-6054",16
"RP-P-1906-191",17
"RP-P-BI-7458X",18
"RP-P-BI-7171",19
"RP-P-BI-7456",17
"RP-P-BI-7484",17
"RP-P-1889-A-14909",16
"RP-P-OB-31.544",16
"RP-P-1909-4371",17
"RP-P-1963-286",17
"RP-P-1963-135",16
"RP-P-1891-A-16221",16
"RP-P-1939-193",16
"RP-P-1888-A-13774",18
"RP-P-BI-6083B",16
"RP-P-BI-7168A",19
"RP-P-BI-7479",17
"RP-P-OB-33.343",17
"RP-P-1960-185",17
"RP-P-1878-A-862",18
"RP-P-BI-6052",16
"RP-P-1884-A-8236",19
"RP-P-OB-50.216",18
"RP-P-BI-7104",17
"RP-P-1952-410",16
"RP-P-BI-7449",17
"RP-P-BI-7470X",17
"RP-P-1894-A-18317",16
"RP-P-1878-A-730",16
"RP-P-OB-50.164",16
"RP-P-BI-7221E",18
"RP-P-BI-7472",17
"RP-P-BI-7494X",17
"RP-P-1967-742",17
"RP-P-1909-1056",18
"RP-P-OB-50.154",16
"RP-P-BI-6050",16
"RP-P-1893-A-18100",18
"RP-P-1908-5576",17
"RP-P-1910-4300",17
"RP-P-BI-7547",17
"RP-P-BI-7574",17
"RP-P-BI-6020",16
"RP-P-1963-292",17
"RP-P-BI-7507",17
"RP-P-BI-7410X",17
"RP-P-1981-64",16
"RP-P-1904-3545",16
"RP-P-OB-50.179",17
"RP-P-1882-A-6267",17
"RP-P-BI-7226",18
"RP-P-1978-25",17
"RP-P-1892-A-17442",16
"RP-P-BI-7101",16
"RP-P-BI-1959",17
"RP-P-1941-277",17
"RP-P-BI-7437X",18
"RP-P-1910-1750",17
"RP-P-1938-1136",18
"RP-P-1912-637",19
"RP-P-BI-7196",19
"RP-P-BI-7502",17
"RP-P-BI-7416X",17
"RP-P-1884-A-8207",19
"RP-P-1886-A-10118",19
"RP-P-BI-7096",19
"RP-P-OB-50.211",17
"RP-P-1885-A-9660",16
"RP-P-OB-31.509",16
"RP-P-BI-7542",17
"RP-P-1980-52",16
"RP-P-1884-A-8256",19
"RP-P-1892-A-17446",16
"RP-P-1986-47",16
"RP-P-1893-A-18120",18
"RP-P-OB-31.535",16
"RP-P-BI-7540",17
"RP-P-1910-4298",17
"RP-P-1884-A-8212",19
"RP-P-BI-7126",16
"RP-P-1885-A-8923",16
"RP-P-BI-6049",16
"RP-P-BI-5924",17
"RP-P-1891-A-16342",16
"RP-P-BI-6039F",16
"RP-P-1907-327",17
"RP-P-1912-79",19
"RP-P-1910-3077",19
"RP-P-1892-A-17521",16
"RP-P-1904-1765",16
"RP-P-1882-A-6461",16
"RP-P-1882-A-6443",16
"RP-P-BI-6063XW",16
"RP-P-1878-A-897",17
"RP-P-1878-A-899",17
"RP-P-OB-7401",16
"RP-P-BI-7378",17
"RP-P-1884-A-8251",19
"RP-P-OB-50.222",18
"RP-P-OB-50.224",18
"RP-P-1886-A-10352",16
"RP-P-1963-151",16
"RP-P-1889-A-14920",16
"RP-P-BI-6103",16
"RP-P-1962-274",17
"RP-P-1888-A-13777",18
"RP-P-1912-611",19
"RP-P-1883-A-7588",17
"RP-P-1887-A-12077",17
"RP-P-1899-A-21839",19
"RP-P-1883-A-7123",18
"RP-P-1884-A-8231",19
"RP-P-1885-A-9267",18
"RP-P-1960-186",17
"RP-P-1889-A-14917",16
"RP-P-1890-A-16077",16
"RP-P-1892-A-17417",16
"RP-P-OB-31.537",16
"RP-P-1938-1099",17
"RP-P-1884-A-8268",19
"RP-P-BI-7122",17
"RP-P-1909-4368",17
"RP-P-1963-138",16
"RP-P-OB-31.515",16
"RP-P-1884-A-8132",18
"RP-P-OB-31.553",16
"RP-P-1991-114",16
"RP-P-OB-1512B",16
"RP-P-BI-6044",16
"RP-P-1895-A-18864",18
"RP-P-1878-A-869",18
"RP-P-BI-7559",17
"RP-P-1929-87",18
"RP-P-BI-7134",16
"RP-P-1978-92",16
"RP-P-1892-A-17430",16
"RP-P-1914-2708",18
"RP-P-1912-676",19
"RP-P-BI-7529",17
"RP-P-BI-7390X",17
"RP-P-BI-5960",18
"RP-P-1890-A-16071",16
"RP-P-1892-A-17420",16
"RP-P-BI-7510",17
"RP-P-BI-4707X",17
"RP-P-1882-A-6460",16
"RP-P-BI-5943",16
"RP-P-1885-A-9642",16
"RP-P-1900-A-21938",16
"RP-P-BI-6036",16
"RP-P-1963-271",17
"RP-P-1885-A-9655",16
"RP-P-1963-289",17
"RP-P-1883-A-7118",18
"RP-P-BI-7221B",18
"RP-P-1892-A-17546",16
"RP-P-1887-A-12079",17
"RP-P-OB-50.252",18
"RP-P-BI-7106",16
"RP-P-1933-587",17
"RP-P-1888-A-13781",18
"RP-P-1883-A-6978",17
"RP-P-1883-A-7163",18
"RP-P-BI-6045",16
"RP-P-1883-A-7585",17
"RP-P-1886-A-10720",19
"RP-P-BI-7251",18
"RP-P-BI-7487",17
"RP-P-BI-7454X",18
"RP-P-1886-A-10729",19
"RP-P-1941-276",17
"RP-P-BI-7550",17
"RP-P-BI-7490X",17
"RP-P-BI-7100",19
"RP-P-1905-5705",17
"RP-P-BI-7213",19
"RP-P-1963-144",16
"RP-P-BI-7413X",17
"RP-P-1884-A-8209",19
"RP-P-BI-7156",17
"RP-P-1878-A-2722",19
"RP-P-1912-618",19
"RP-P-BI-7545",17
"RP-P-BI-7577",17
"RP-P-1884-A-8253",19
"RP-P-1908-2044",17
"RP-P-BI-7459",17
"RP-P-BI-7480X",17
"RP-P-BI-7474X",17
"RP-P-1884-A-8142",17
"RP-P-BI-7535",17
"RP-P-1906-2355",17
"RP-P-BI-7112",16
"RP-P-1986-44",16
"RP-P-BI-7496",17
"RP-P-1892-A-17635",19
"RP-P-1938-1074",19
"RP-P-BI-7223D",18
"RP-P-1884-A-8259",19
"RP-P-BI-7185",19
"RP-P-BI-7462",18
"RP-P-1885-A-9915",17
"RP-P-OB-50.208",17
"RP-P-1905-5706",18
"RP-P-BI-7418X",17
"RP-P-1882-A-6773",18
"RP-P-1889-A-14409",16
"RP-P-BI-6561",16
"RP-P-1882-A-6715",18
"RP-P-BI-6523",16
"RP-P-1911-427",16
"RP-P-1882-A-6695",18
"RP-P-OB-7139",16
"RP-P-BI-6085",16
"RP-P-BI-6129X",17
"RP-P-1950-706",16
"RP-P-1882-A-6705",18
"RP-P-1961-762",18
"RP-P-BI-6331X",19
"RP-P-1887-A-11789",16
"RP-P-1878-A-765",18
"RP-P-1913-2545",17
"RP-P-BI-6433X",19
"RP-P-1904-3261",16
"RP-P-BI-6590",16
"RP-P-BI-6452X",19
"RP-P-BI-6415X",19
"RP-P-1889-A-15023",16
"RP-P-OB-31.581",17
"RP-P-1911-430",16
"RP-P-1986-60",16
"RP-P-BI-6427X",19
"RP-P-BI-6390X",19
"RP-P-BI-6126XX",16
"RP-P-BI-6170",17
"RP-P-1886-A-10371",17
"RP-P-1887-A-11775",16
"RP-P-1908-2331",16
"RP-P-BI-6187",17
"RP-P-1965-172",17
"RP-P-BI-6411X",19
"RP-P-BI-6116",16
"RP-P-BI-6167",17
"RP-P-1936-42",18
"RP-P-1936-46",18
"RP-P-OB-7129",16
"RP-P-BI-6420",16
"RP-P-OB-31.583",17
"RP-P-BI-6499X",16
"RP-P-BI-6613",16
"RP-P-BI-6583",16
"RP-P-BI-6225",18
"RP-P-BI-6352X",19
"RP-P-BI-6153",17
"RP-P-OB-7408",17
"RP-P-1960-59",16
"RP-P-1882-A-5599",18
"RP-P-1904-3265",16
"RP-P-1889-A-15017",16
"RP-P-1936-145",16
"RP-P-1882-A-6751",18
"RP-P-1878-A-771",19
"RP-P-1882-A-6703",18
"RP-P-BI-6480",16
"RP-P-OB-35.932",19
"RP-P-BI-6481X",16
"RP-P-BI-6567",16
"RP-P-BI-6579",16
"RP-P-1882-A-6780",18
"RP-P-1887-A-11764",16
"RP-P-1889-A-14167",16
"RP-P-1889-A-14159",16
"RP-P-BI-6549X",16
"RP-P-BI-6586",16
"RP-P-BI-6213",18
"RP-P-1882-A-5605",18
"RP-P-BI-6202",19
"RP-P-1986-332",16
"RP-P-1882-A-6706",18
"RP-P-OB-7138",16
"RP-P-BI-6476",16
"RP-P-BI-6493X",16
"RP-P-BI-6157",17
"RP-P-1960-61",16
"RP-P-1885-A-9694",18
"RP-P-1878-A-780",16
"RP-P-1900-A-21982",16
"RP-P-1936-141",16
"RP-P-BI-6625",16
"RP-P-1906-2185",16
"RP-P-BI-6100",17
"RP-P-OB-50.001",17
"RP-P-OB-7280",16
"RP-P-BI-6536X",16
"RP-P-1984-7",16
"RP-P-BI-6142",17
"RP-P-1905-389",18
"RP-P-BI-6435X",19
"RP-P-BI-6399X",19
"RP-P-BI-6380X",19
"RP-P-1939-1041",16
"RP-P-1904-3260",16
"RP-P-BI-6543X",16
"RP-P-1906-2181",16
"RP-P-OB-7284",16
"RP-P-1903-A-23481",17
"RP-P-BI-6490",17
"RP-P-1906-649",17
"RP-P-1909-1318",17
"RP-P-BI-6444X",19
"RP-P-1909-3065",19
"RP-P-1887-A-11772",16
"RP-P-1883-A-6827",17
"RP-P-BI-6558X",16
"RP-P-1882-A-6717",18
"RP-P-1882-A-6765",18
"RP-P-1878-A-779",16
"RP-P-1966-86",16
"RP-P-BI-6185",17
"RP-P-BI-6505X",16
"RP-P-BI-6631",16
"RP-P-OB-31594",18
"RP-P-BI-6517",16
"RP-P-BI-6222",18
"RP-P-OB-7133",16
"RP-P-BI-6111",16
"RP-P-BI-6159",17
"RP-P-BI-6455X",19
"RP-P-1909-3068",19
"RP-P-BI-6412X",19
"RP-P-OB-5822(R)",17
"RP-P-BI-6181",17
"RP-P-BI-6438X",19
"RP-P-BI-6400X",19
"RP-P-BI-6086",16
"RP-P-1944-1360",17
"RP-P-1961-765",18
"RP-P-BI-6360X",19
"RP-P-1889-A-15026",16
"RP-P-BI-6128",17
"RP-P-1909-4397",16
"RP-P-BI-6381X",19
"RP-P-1908-2330",16
"RP-P-OB-7412",17
"RP-P-1882-A-6713",18
"RP-P-1966-384",16
"RP-P-1885-A-9696",18
"RP-P-1909-3066",19
"RP-P-1942-574",16
"RP-P-1903-A-23579",17
"RP-P-BI-6604",16
"RP-P-BI-6616",16
"RP-P-BI-6387X",19
"RP-P-BI-6364X",19
"RP-P-1889-A-15020",16
"RP-P-1893-A-18209",17
"RP-P-1904-343",16
"RP-P-1965-434",16
"RP-P-1910-1773",16
"RP-P-1963-107",16
"RP-P-BI-6462X",19
"RP-P-BI-6333X",19
"RP-P-BI-6113",16
"RP-P-BI-6177",17
"RP-P-BI-6575",17
"RP-P-1882-A-5597",18
"RP-P-1893-A-17806",16
"RP-P-BI-6610",16
"RP-P-1909-3056",19
"RP-P-BI-6424X",19
"RP-P-OB-31.579",16
"RP-P-BI-6174",17
"RP-P-BI-6595",16
"RP-P-1882-A-6730",18
"RP-P-BI-6473",16
"RP-P-1887-A-11781",16
"RP-P-BI-6118",16
"RP-P-BI-6502X",16
"RP-P-BI-6582",16
"RP-P-BI-6555X",16
"RP-P-1909-3052",19
"RP-P-BI-6368X",19
"RP-P-BI-6356X",19
"RP-P-1878-A-770",19
"RP-P-OB-31592",18
"RP-P-BI-6484",16
"RP-P-1887-A-11761",16
"RP-P-1882-A-6727",18
"RP-P-1882-A-6735",18
"RP-P-1888-A-12477",17
"RP-P-1890-A-15987",16
"RP-P-1880-A-4017C",16
"RP-P-OB-35.929",18
"RP-P-BI-6478",16
"RP-P-1963-167",16
"RP-P-BI-6554X",16
"RP-P-1889-A-14162",16
"RP-P-BI-6552X",16
"RP-P-BI-6622",16
"RP-P-BI-6210",18
"RP-P-1938-662",16
"RP-P-OB-31.575",16
"RP-P-BI-6564",16
"RP-P-1935-1499",17
"RP-P-1910-4220",16
"RP-P-BI-6193X",19
"RP-P-BI-6090A",16
"RP-P-1906-2183",16
"RP-P-BI-6572",16
"RP-P-BI-6226",18
"RP-P-BI-6346X",19
"RP-P-1889-A-15032",16
"RP-P-BI-6546X",16
"RP-P-1950-201D",16
"RP-P-1936-144",16
"RP-P-BI-6150",17
"RP-P-1880-A-4017E",16
"RP-P-1885-A-9691",18
"RP-P-BI-6230",18
"RP-P-1889-A-15036",16
"RP-P-1878-A-776",16
"RP-P-1879-A-3506",19
"RP-P-BI-6193",17
"RP-P-BI-6483X",16
"RP-P-BI-6447X",19
"RP-P-BI-6417X",19
"RP-P-BI-6420X",19
"RP-P-BI-6102A",17
"RP-P-OB-7282",16
"RP-P-BI-6227",18
"RP-P-BI-6483",16
"RP-P-1975-9",16
"RP-P-1950-201K",16
"RP-P-1963-100",16
"RP-P-1966-87",16
"RP-P-BI-6506X",16
"RP-P-1882-A-6770",18
"RP-P-BI-6106",16
"RP-P-OB-7285",16
"RP-P-1961-766",18
"RP-P-BI-6472X",16
"RP-P-BI-6212",18
"RP-P-BI-6489",17
"RP-P-1887-A-11773",16
"RP-P-BI-6559X",16
"RP-P-1882-A-6763",18
"RP-P-BI-6140X",17
"RP-P-BI-6127",17
"RP-P-1909-1051",17
"RP-P-BI-6409X",19
"RP-P-BI-6382X",19
"RP-P-BI-6165",17
"RP-P-BI-6134",17
"RP-P-BI-6199",17
"RP-P-1909-3063",19
"RP-P-1909-3064",19
"RP-P-H-K-30",17
"RP-P-1889-A-15027",16
"RP-P-1878-A-764",17
"RP-P-OB-7672",16
"RP-P-BI-6386X",19
"RP-P-1887-A-11767",16
"RP-P-1910-2296",17
"RP-P-1882-A-6762",18
"RP-P-BI-6361X",19
"RP-P-1887-A-11787",16
"RP-P-OB-31.578",16
"RP-P-1985-228",16
"RP-P-1885-A-9695",18
"RP-P-1888-A-12478",16
"RP-P-1907-3046",17
"RP-P-BI-6518X",16
"RP-P-1882-A-6712",18
"RP-P-1882-A-6749",18
"RP-P-BI-6393X",19
"RP-P-1889-A-15021",16
"RP-P-BI-6168",17
"RP-P-BI-6514X",16
"RP-P-1936-178",19
"RP-P-BI-6137",17
"RP-P-1986-327",16
"RP-P-1892-A-17524",16
"RP-P-BI-6461X",19
"RP-P-BI-6243X",19
"RP-P-BI-6115",16
"RP-P-1882-A-6779",18
"RP-P-1882-A-5598",18
"RP-P-BI-6570",16
"RP-P-1963-108",16
"RP-P-BI-6389X",19
"RP-P-BI-6334X",19
"RP-P-1889-A-15012",16
"RP-P-BI-6178",17
"RP-P-1965-439",16
"RP-P-BI-6216",18
"RP-P-1909-3067",19
"RP-P-1887-A-11777",16
"RP-P-OB-31.582",17
"RP-P-1886-A-10375",17
"RP-P-1892-A-17526",16
"RP-P-BI-6423X",19
"RP-P-OB-31.580",16
"RP-P-1889-A-14163",16
"RP-P-1882-A-6726",18
"RP-P-OB-47.298",16
"RP-P-1963-160",16
"RP-P-BI-6119",16
"RP-P-1892-A-17533",16
"RP-P-BI-6464X",19
"RP-P-BI-6479X",16
"RP-P-1936-151",16
"RP-P-1905-388",18
"RP-P-BI-6354X",19
"RP-P-OB-7406",17
"RP-P-BI-6201",19
"RP-P-OB-7279",16
"RP-P-BI-6522",16
"RP-P-BI-6484XX",16
"RP-P-1887-A-11784",16
"RP-P-OB-35.930",18
"RP-P-1936-147",16
"RP-P-1961-772",18
"RP-P-1911-429",16
"RP-P-BI-6623",16
"RP-P-1888-A-12480",16
"RP-P-BI-6565",16
"RP-P-1880-A-4017B",16
"RP-P-1986-330",16
"RP-P-BI-6144",17
"RP-P-1889-A-14165",16
"RP-P-1882-A-6697",18
"RP-P-BI-6204",18
"RP-P-BI-6337X",19
"RP-P-BI-6089",16
"RP-P-1889-A-15035",16
"RP-P-BI-6082",16
"RP-P-1984-92",16
"RP-P-1878-A-767",17
"RP-P-BI-6547X",16
"RP-P-1909-3060",19
"RP-P-1880-A-4017D",16
"RP-P-BI-6422X",19
"RP-P-BI-6347X",19
"RP-P-1954-568",16
"RP-P-1879-A-3507",19
"RP-P-1950-201E",16
"RP-P-1950-201L",16
"RP-P-BI-6442X",19
"RP-P-BI-6431X",19
"RP-P-1906-2180",16
"RP-P-BI-6228",18
"RP-P-1882-A-6732",18
"RP-P-1885-A-9692",18
"RP-P-1911-425",17
"RP-P-BI-6541X",16
"RP-P-BI-6418X",19
"RP-P-BI-6488X",16
"RP-P-OB-7283",16
"RP-P-BI-6375",16
"RP-P-OB-7124",16
"RP-P-BI-6132",17
"RP-P-1950-201H",16
"RP-P-BI-6401X",19
"RP-P-1903-A-23578",17
"RP-P-1892-A-17525",16
"RP-P-BI-6366X",19
"RP-P-1935-1062(V)",18
"RP-P-BI-6499XX",16
"RP-P-BI-6629",16
"RP-P-1884-A-8170",18
"RP-P-OB-31.596",16
"RP-P-BI-6488",16
"RP-P-BI-6196",17
"RP-P-OB-7286",16
"RP-P-1882-A-6756",18
"RP-P-OB-7125",16
"RP-P-1966-94",16
"RP-P-OB-31.576",16
"RP-P-BI-6503",16
"RP-P-BI-6221",18
"RP-P-1887-A-11770",16
"RP-P-1910-4314",17
"RP-P-BI-6562",16
"RP-P-BI-6219",18
"RP-P-BI-6242X",19
"RP-P-1889-A-15024",16
"RP-P-1909-4683",17
"RP-P-BI-6474",16
"RP-P-1904-2717",16
"RP-P-BI-6397X",19
"RP-P-BI-6491",16
"RP-P-BI-6090",16
"RP-P-1938-666",17
"RP-P-1878-A-769",16
"RP-P-1961-763",18
"RP-P-BI-6395X",19
"RP-P-OB-7136",16
"RP-P-1882-A-6721",18
"RP-P-BI-6373X",19
"RP-P-BI-6467",16
"RP-P-1909-452",17
"RP-P-1906-2229",17
"RP-P-1892-A-17523",16
"RP-P-BI-6453X",19
"RP-P-BI-6171",17
"RP-P-BI-6162",17
"RP-P-BI-6568",16
"RP-P-BI-6591",16
"RP-P-BI-6414X",19
"RP-P-OB-5816",16
"RP-P-1985-227",16
"RP-P-BI-6584",16
"RP-P-1885-A-9697",18
"RP-P-OB-7130",17
"RP-P-1963-256",16
"RP-P-1936-72",19
"RP-P-1886-A-10374",17
"RP-P-BI-6425X",19
"RP-P-1889-A-15015",16
"RP-P-BI-6517X",16
"RP-P-1882-A-6709",18
"RP-P-BI-6343X",19
"RP-P-OB-7411",17
"RP-P-1963-105",16
"RP-P-1882-A-5820",19
"RP-P-1879-A-3505",19
"RP-P-BI-6445X",19
"RP-P-1893-A-18186",17
"RP-P-1908-1644",17
"RP-P-BI-6511X",16
"RP-P-BI-6520X",16
"RP-P-1906-2304",16
"RP-P-1889-A-15018",16
"RP-P-1905-159",17
"RP-P-1897-A-19656",16
"RP-P-1882-A-6731",18
"RP-P-1893-A-18078",16
"RP-P-BI-6125",16
"RP-P-1984-95",16
"RP-P-1882-A-5601",18
"RP-P-1882-A-6745",18
"RP-P-1889-A-14160",16
"RP-P-BI-6539",16
"RP-P-1882-A-6728",18
"RP-P-1882-A-6768",18
"RP-P-OB-7128",16
"RP-P-BI-6203",19
"RP-P-1986-328",16
"RP-P-1911-432",16
"RP-P-1904-2738",16
"RP-P-BI-6477X",16
"RP-P-BI-6550",16
"RP-P-BI-6617",16
"RP-P-1892-A-17522",16
"RP-P-1882-A-6711",18
"RP-P-1907-3047",17
"RP-P-1950-201B",16
"RP-P-BI-6450X",19
"RP-P-1909-3053",19
"RP-P-OB-7281",16
"RP-P-1911-431",16
"RP-P-BI-6378X",19
"RP-P-1904-3262",16
"RP-P-OB-7123",16
"RP-P-OB-31.587",17
"RP-P-BI-6544X",16
"RP-P-BI-6626",16
"RP-P-1910-4289",16
"RP-P-BI-6419X",19
"RP-P-OB-5966",16
"RP-P-1906-2182",16
"RP-P-BI-6154",17
"RP-P-BI-6146",17
"RP-P-1880-A-4017G",16
"RP-P-BI-6556X",16
"RP-P-BI-6481",16
"RP-P-OB-31.584",17
"RP-P-BI-6635",16
"RP-P-1903-A-23483",17
"RP-P-OB-31.573",16
"RP-P-1906-2179",16
"RP-P-1882-A-6698",18
"RP-P-BI-6229",18
"RP-P-1986-16",19
"RP-P-1894-A-18441",18
"RP-P-OB-48.644",18
"RP-P-1906-3623",17
"RP-P-OB-50.778",18
"RP-P-1894-A-18438",18
"RP-P-1907-2280",18
"RP-P-1907-4080",17
"RP-P-1878-A-2602",17
"RP-P-OB-52.016",18
"RP-P-OB-52.063",18
"RP-P-OB-50.805",18
"RP-P-1927-265-II",18
"RP-P-1960-424",18
"RP-P-OB-50.891",18
"RP-P-OB-52.225",18
"RP-P-OB-52.150",18
"RP-P-1933-24",18
"RP-P-OB-50.775",18
"RP-P-OB-50.851",18
"RP-P-OB-52.078",18
"RP-P-OB-52.176",18
"RP-P-OB-50.788",18
"RP-P-1960-400",18
"RP-P-1960-477",18
"RP-P-OB-50.859",18
"RP-P-1905-444X",18
"RP-P-1905-4442",18
"RP-P-OB-52.120",18
"RP-P-AO-7-46",18
"RP-P-1960-434",18
"RP-P-1905-5774",18
"RP-P-OB-52.104",18
"RP-P-OB-52.206",18
"RP-P-OB-50.897",18
"RP-P-OB-50.918",18
"RP-P-OB-50.930",18
"RP-P-1907-3082",18
"RP-P-1909-2017",18
"RP-P-1933-60",18
"RP-P-1908-4744",18
"RP-P-1905-427",18
"RP-P-1927-265-XVI",18
"RP-P-1960-462",18
"RP-P-1960-435",18
"RP-P-OB-50.838",18
"RP-P-1938-1069",18
"RP-P-1909-1634",18
"RP-P-OB-52.156",18
"RP-P-1908-4750",18
"RP-P-OB-50.967",18
"RP-P-1933-12",18
"RP-P-1933-18",18
"RP-P-1910-2295",18
"RP-P-1894-A-18467",18
"RP-P-OB-50.782",18
"RP-P-OB-50.878",18
"RP-P-1933-54",18
"RP-P-1908-4736",18
"RP-P-1927-265-X",18
"RP-P-1960-457",18
"RP-P-AO-2-67-2",18
"RP-P-OB-52.069",18
"RP-P-1960-429",18
"RP-P-1905-5780",18
"RP-P-1903-A-23954",18
"RP-P-1910-1682",18
"RP-P-1905-830",18
"RP-P-OB-52.148",18
"RP-P-1960-432",18
"RP-P-1933-63",18
"RP-P-OB-52.024",18
"RP-P-OB-52.182",18
"RP-P-OB-48.749",18
"RP-P-1905-4451",18
"RP-P-1885-A-8663",18
"RP-P-OB-48.784",18
"RP-P-OB-48.576",18
"RP-P-OB-48.581",18
"RP-P-OB-48.982",18
"RP-P-1907-4600",18
"RP-P-OB-50.907",18
"RP-P-OB-50.984",18
"RP-P-AO-7-45",18
"RP-P-1905-836",18
"RP-P-OB-52.005",18
"RP-P-1903-A-23950",18
"RP-P-1960-452",18
"RP-P-OB-52.198",18
"RP-P-1908-3725",18
"RP-P-1906-1888",18
"RP-P-OB-48.686",18
"RP-P-1910-405",18
"RP-P-OB-48.446",18
"RP-P-1960-469",18
"RP-P-OB-50.990",18
"RP-P-OB-50.999",18
"RP-P-1908-4746",18
"RP-P-1907-4597",18
"RP-P-OB-48.770",18
"RP-P-OB-48.413",18
"RP-P-OB-48.786",18
"RP-P-OB-52.046",18
"RP-P-1910-2047",18
"RP-P-1894-A-18528",18
"RP-P-1960-439",18
"RP-P-OB-48.594",18
"RP-P-1885-A-8994",18
"RP-P-1920-928",18
"RP-P-OB-48.882",18
"RP-P-OB-48.901",18
"RP-P-OB-48.706",18
"RP-P-OB-48.758",18
"RP-P-OB-48.458",18
"RP-P-1911-282",19
"RP-P-1880-A-4099",18
"RP-P-OB-48.691",18
"RP-P-1960-420",18
"RP-P-1933-76",18
"RP-P-OB-52.060",18
"RP-P-1894-A-18483",18
"RP-P-OB-50.901",18
"RP-P-1960-385",18
"RP-P-OB-28.595",19
"RP-P-1907-3160",17
"RP-P-OB-50.894",18
"RP-P-1907-3084",18
"RP-P-1933-21",18
"RP-P-1906-255",18
"RP-P-1906-3698",18
"RP-P-OB-48.919",17
"RP-P-OB-48.859",18
"RP-P-OB-52.013",18
"RP-P-1906-1894",18
"RP-P-OB-52.123",18
"RP-P-OB-50.777",18
"RP-P-OB-50.848",18
"RP-P-AO-2-32",18
"RP-P-1908-4741",18
"RP-P-1903-A-23947",18
"RP-P-OB-52.163",18
"RP-P-OB-52.186",18
"RP-P-OB-52.222",18
"RP-P-OB-52.153",18
"RP-P-1905-426",18
"RP-P-OB-50.835",18
"RP-P-1907-4246",18
"RP-P-OB-52.066",18
"RP-P-OB-52.096",18
"RP-P-OB-48.892",18
"RP-P-OB-48.619",18
"RP-P-OB-48.416",18
"RP-P-OB-48.697",18
"RP-P-OB-48.731",18
"RP-P-1885-A-8948",18
"RP-P-1898-A-19797",18
"RP-P-1906-880",18
"RP-P-1878-A-2085",17
"RP-P-OB-48.818",18
"RP-P-OB-48.729",18
"RP-P-1905-5771",18
"RP-P-BI-6681",17
"RP-P-1886-A-10382",17
"RP-P-1903-A-22953",19
"RP-P-1909-455",17
"RP-P-1912-454",19
"RP-P-1909-4412",16
"RP-P-OB-50.970",18
"RP-P-1933-15",18
"RP-P-OB-48.645",18
"RP-P-OB-28.584",19
"RP-P-OB-48.659",18
"RP-P-1909-520",18
"RP-P-OB-52.217",18
"RP-P-OB-48.936",18
"RP-P-OB-48.616",18
"RP-P-1894-A-18510",18
"RP-P-OB-52.025",18
"RP-P-1976-266",18
"RP-P-1912-570",19
"RP-P-1911-5109",17
"RP-T-1889-A-1897",19
"RP-P-1906-2710",16
"RP-P-OB-48.523",18
"RP-P-1878-A-2102",17
"RP-P-OB-48.742",18
"RP-T-1957-330",19
"RP-P-BI-6379",16
"RP-P-BI-6391",16
"RP-P-OB-48.570",18
"RP-P-1888-A-13865",18
"RP-P-1878-A-2091",17
"RP-P-OB-48.805",18
"RP-P-1905-412",18
"RP-P-1910-1673",18
"RP-P-OB-31.647",17
"RP-P-H-H-1141",16
"RP-P-1985-276",16
"RP-P-1904-1413",19
"RP-P-1888-A-13587",19
"RP-P-BI-6662",19
"RP-P-1908-4747",18
"RP-P-OB-50.802",18
"RP-P-BI-6397",16
"RP-P-OB-50.939",18
"RP-P-1903-A-23941",18
"RP-P-1937-1168",18
"RP-P-1879-A-3025",17
"RP-P-1910-3578",18
"RP-P-1937-892",18
"RP-P-BI-6725",17
"RP-P-1909-6475",18
"RP-P-BI-6414",19
"RP-P-1888-A-13590",19
"RP-P-1879-A-3551",17
"RP-P-1912-527",19
"RP-P-1907-4599",18
"RP-P-1937-1317",18
"RP-P-1904-1415",19
"RP-P-1909-488",16
"RP-P-1886-A-10402",17
